Condition,ParticipantID,Order.x,time,Word,BkgdKeys,promptBkgdKeys,typedWord,Keys,accuracyScore,No.Errors,RTs,id.x,firstPress,wholeWordTime,IKIs,typedCorrect,ratePerf,imageryQ,VI,KI,PHQ9,tStyle
AOMIgen,55,1 = AOMIgen,3,ascend,NA,NA,ascend,a,1,0,0.5414,8,0.5414,2.3187,0,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,ascend,NA,NA,ascend,s,1,0,1.0335,8,0.5414,2.3187,0.4921,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,ascend,NA,NA,ascend,c,1,0,1.1671,8,0.5414,2.3187,0.1336,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,ascend,NA,NA,ascend,e,1,0,1.3883,8,0.5414,2.3187,0.2212,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,ascend,NA,NA,ascend,n,1,0,1.6866,8,0.5414,2.3187,0.2983,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,ascend,NA,NA,ascend,d,1,0,1.8775,8,0.5414,2.3187,0.1909,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,ascend,NA,NA,ascend,return,na,0,2.3187,8,0.5414,2.3187,0.4412,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,belfry,NA,NA,belfry,b,1,0,0.9375,4,0.9375,3.1613,0,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,belfry,NA,NA,belfry,e,1,0,1.0549,4,0.9375,3.1613,0.1174,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,belfry,NA,NA,belfry,l,1,0,1.5022,4,0.9375,3.1613,0.4473,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,belfry,NA,NA,belfry,f,1,0,1.8144,4,0.9375,3.1613,0.3122,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,belfry,NA,NA,belfry,r,1,0,2.0284,4,0.9375,3.1613,0.214,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,belfry,NA,NA,belfry,y,1,0,2.3366,4,0.9375,3.1613,0.3082,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,belfry,NA,NA,belfry,return,na,0,3.1613,4,0.9375,3.1613,0.8247,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,botany,NA,NA,botany,b,1,0,0.4314,29,0.4314,2.0671,0,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,botany,NA,NA,botany,o,1,0,0.6667,29,0.4314,2.0671,0.2353,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,botany,NA,NA,botany,t,1,0,1.0339,29,0.4314,2.0671,0.3672,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,botany,NA,NA,botany,a,1,0,1.1384,29,0.4314,2.0671,0.1045,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,botany,NA,NA,botany,n,1,0,1.3833,29,0.4314,2.0671,0.2449,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,botany,NA,NA,botany,y,1,0,1.6322,29,0.4314,2.0671,0.2489,1,3,NA,1,2,0,touch
AOMIgen,55,1 = AOMIgen,3,botany,NA,NA,botany,return,na,0,2.0671,29,0.4314,2.0671,0.4349,1,3,NA,1,2,0,touch
