Condition,ParticipantID,Order.x,time,Word,BkgdKeys,promptBkgdKeys,typedWord,Keys,accuracyScore,No.Errors,RTs,id.x,firstPress,wholeWordTime,IKIs,typedCorrect,ratePerf,imageryQ,VI,KI,PHQ9,tStyle
AOMIgen,50,1 = AOMIspec,4,binder,NA,NA,binder,b,1,0,0.5648,21,0.5648,1.8514,0,1,4,NA,2,2,6,touch
AOMIgen,50,1 = AOMIspec,4,binder,NA,NA,binder,i,1,0,0.6641,21,0.5648,1.8514,0.0993,1,4,NA,2,2,6,touch
AOMIgen,50,1 = AOMIspec,4,binder,NA,NA,binder,n,1,0,0.8843,21,0.5648,1.8514,0.2202,1,4,NA,2,2,6,touch
AOMIgen,50,1 = AOMIspec,4,binder,NA,NA,binder,d,1,0,0.9857,21,0.5648,1.8514,0.1014,1,4,NA,2,2,6,touch
AOMIgen,50,1 = AOMIspec,4,binder,NA,NA,binder,e,1,0,1.1857,21,0.5648,1.8514,0.2,1,4,NA,2,2,6,touch
AOMIgen,50,1 = AOMIspec,4,binder,NA,NA,binder,r,1,0,1.6362,21,0.5648,1.8514,0.4505,1,4,NA,2,2,6,touch
AOMIgen,50,1 = AOMIspec,4,binder,NA,NA,binder,return,na,0,1.8514,21,0.5648,1.8514,0.2152,1,4,NA,2,2,6,touch
AOMIgen,50,1 = AOMIspec,4,brazen,NA,NA,brazen,b,1,0,0.6469,4,0.6469,2.0366,0,1,4,NA,2,2,6,touch
AOMIgen,50,1 = AOMIspec,4,brazen,NA,NA,brazen,r,1,0,0.7525,4,0.6469,2.0366,0.1056,1,4,NA,2,2,6,touch
AOMIgen,50,1 = AOMIspec,4,brazen,NA,NA,brazen,a,1,0,1.0493,4,0.6469,2.0366,0.2968,1,4,NA,2,2,6,touch
AOMIgen,50,1 = AOMIspec,4,brazen,NA,NA,brazen,z,1,0,1.3625,4,0.6469,2.0366,0.3132,1,4,NA,2,2,6,touch
AOMIgen,50,1 = AOMIspec,4,brazen,NA,NA,brazen,e,1,0,1.6461,4,0.6469,2.0366,0.2836,1,4,NA,2,2,6,touch
AOMIgen,50,1 = AOMIspec,4,brazen,NA,NA,brazen,n,1,0,1.7464,4,0.6469,2.0366,0.1003,1,4,NA,2,2,6,touch
AOMIgen,50,1 = AOMIspec,4,brazen,NA,NA,brazen,return,na,0,2.0366,4,0.6469,2.0366,0.2902,1,4,NA,2,2,6,touch
AOMIgen,50,1 = AOMIspec,4,coerce,NA,NA,coerce,c,1,0,0.3368,17,0.3368,1.479,0,1,4,NA,2,2,6,touch
AOMIgen,50,1 = AOMIspec,4,coerce,NA,NA,coerce,o,1,0,0.4691,17,0.3368,1.479,0.1323,1,4,NA,2,2,6,touch
AOMIgen,50,1 = AOMIspec,4,coerce,NA,NA,coerce,e,1,0,0.6489,17,0.3368,1.479,0.1798,1,4,NA,2,2,6,touch
AOMIgen,50,1 = AOMIspec,4,coerce,NA,NA,coerce,r,1,0,0.8146,17,0.3368,1.479,0.1657,1,4,NA,2,2,6,touch
AOMIgen,50,1 = AOMIspec,4,coerce,NA,NA,coerce,c,1,0,1.083,17,0.3368,1.479,0.2684,1,4,NA,2,2,6,touch
