Condition,ParticipantID,Order.x,time,Word,BkgdKeys,promptBkgdKeys,typedWord,Keys,accuracyScore,No.Errors,RTs,id.x,firstPress,wholeWordTime,IKIs,typedCorrect,ratePerf,imageryQ,VI,KI,PHQ9,tStyle
AOMIgen,35,1 = AOMIspec,4,befall,NA,NA,befall,b,1,0,0.4313,12,0.4313,1.3383,0,1,4,NA,5,5,5,touch
AOMIgen,35,1 = AOMIspec,4,befall,NA,NA,befall,e,1,0,0.5297,12,0.4313,1.3383,0.0984,1,4,NA,5,5,5,touch
AOMIgen,35,1 = AOMIspec,4,befall,NA,NA,befall,f,1,0,0.6501,12,0.4313,1.3383,0.1204,1,4,NA,5,5,5,touch
AOMIgen,35,1 = AOMIspec,4,befall,NA,NA,befall,a,1,0,0.7767,12,0.4313,1.3383,0.1266,1,4,NA,5,5,5,touch
AOMIgen,35,1 = AOMIspec,4,befall,NA,NA,befall,l,1,0,0.9771,12,0.4313,1.3383,0.2004,1,4,NA,5,5,5,touch
AOMIgen,35,1 = AOMIspec,4,befall,NA,NA,befall,l,1,0,1.0873,12,0.4313,1.3383,0.1102,1,4,NA,5,5,5,touch
AOMIgen,35,1 = AOMIspec,4,befall,NA,NA,befall,return,na,0,1.3383,12,0.4313,1.3383,0.251,1,4,NA,5,5,5,touch
AOMIgen,35,1 = AOMIspec,4,campus,NA,NA,campus,s,0,1,0.5325,5,0.5325,2.26,0,1,4,NA,5,5,5,touch
AOMIgen,35,1 = AOMIspec,4,campus,NA,NA,campus,backspace,0,1,0.9855,5,0.5325,2.26,0.453,1,4,NA,5,5,5,touch
AOMIgen,35,1 = AOMIspec,4,campus,NA,NA,campus,c,0,1,1.3175,5,0.5325,2.26,0.332,1,4,NA,5,5,5,touch
AOMIgen,35,1 = AOMIspec,4,campus,NA,NA,campus,a,1,1,1.4488,5,0.5325,2.26,0.1313,1,4,NA,5,5,5,touch
AOMIgen,35,1 = AOMIspec,4,campus,NA,NA,campus,m,1,1,1.5433,5,0.5325,2.26,0.0945,1,4,NA,5,5,5,touch
AOMIgen,35,1 = AOMIspec,4,campus,NA,NA,campus,p,1,1,1.7205,5,0.5325,2.26,0.1772,1,4,NA,5,5,5,touch
AOMIgen,35,1 = AOMIspec,4,campus,NA,NA,campus,u,1,1,1.9226,5,0.5325,2.26,0.2021,1,4,NA,5,5,5,touch
